Generación;Mejor Fitness
1308;0.0520574674
1309;0.0520574674
1310;0.0520578548
1311;0.0520578548
1312;0.0520578995
1313;0.0520578995
1314;0.0520579219
1315;0.0520579219
1316;0.0520580783
1317;0.0520580783
1318;0.0520580783
1319;0.0520583279
1320;0.0520583354
1321;0.0520583354
1322;0.0520583354
1323;0.0520583354
1324;0.0520583354
1325;0.0520583354
1326;0.0520586334
1327;0.0520586334
1328;0.0520586334
1329;0.0520586334
1330;0.0520586483
1331;0.0520586483
1332;0.0520598218
1333;0.0520598218
1334;0.0520598218
1335;0.0520598218
1336;0.0520608015
1337;0.0520608015
1338;0.0520610623
1339;0.0520610623
1340;0.0520610623
1341;0.0520612001
1342;0.0520615131
1343;0.0520618409
1344;0.0520618409
1345;0.0520618409
1346;0.0520618409
1347;0.0520618409
1348;0.0520618409
1349;0.0520618409
1350;0.0520618409
1351;0.0520618819
1352;0.0520618819
1353;0.0520618819
1354;0.0520618819
1355;0.0520620272
1356;0.0520620272
1357;0.0520620272
1358;0.0520620272
1359;0.0520620272
1360;0.0520620272
1361;0.0520620421
1362;0.0520620421
1363;0.0520620421
1364;0.0520620644
1365;0.0520621426
1366;0.0520621985
1367;0.0520621985
1368;0.0520622097
1369;0.0520622097
1370;0.0520622097
1371;0.0520622246
1372;0.0520622246
1373;0.0520623215
1374;0.0520623215
1375;0.0520623215
1376;0.0520623438
1377;0.0520625599
1378;0.0520625599
1379;0.0520625599
1380;0.0520626009
1381;0.0520626009
1382;0.0520626009
1383;0.0520627201
1384;0.0520627201
1385;0.0520627201
1386;0.0520627201
1387;0.0520713888
1388;0.0520713888
1389;0.0520717241
1390;0.0520717241
1391;0.0520717427
1392;0.0520717427
1393;0.0520717427
1394;0.0520717427
1395;0.0520717427
1396;0.0520717427
1397;0.0520717427
1398;0.0520717539
1399;0.0520717539
1400;0.0520717539
1401;0.0520720184
1402;0.0520721264
1403;0.0520723350
1404;0.0520723350
1405;0.0520723350
1406;0.0520723350
1407;0.0520724617
1408;0.0520724617
1409;0.0520724617
1410;0.0520724617
1411;0.0520724617
1412;0.0520724617
1413;0.0520739779
1414;0.0520739779
1415;0.0520739779
1416;0.0520739779
1417;0.0520739779
1418;0.0520739779
1419;0.0520739779
1420;0.0520739779
1421;0.0520739779
1422;0.0520739779
1423;0.0520756319
1424;0.0520785190
1425;0.0520785190
1426;0.0520790927
1427;0.0520791002
1428;0.0520792641
1429;0.0520817637
1430;0.0520821735
1431;0.0520823374
1432;0.0520823374
1433;0.0520823374
1434;0.0520846136
1435;0.0520846136
1436;0.0520846136
1437;0.0520846136
1438;0.0520846210
1439;0.0520854481
1440;0.0520854481
1441;0.0520854928
1442;0.0520855151
1443;0.0520855337
1444;0.0520855337
1445;0.0520855337
1446;0.0520855337
1447;0.0520855822
1448;0.0520855822
1449;0.0521012172
1450;0.0521012172
1451;0.0521012172
1452;0.0521012172
1453;0.0521012172
1454;0.0521012172
1455;0.0521012172
1456;0.0521012172
1457;0.0521012172
1458;0.0521012172
1459;0.0521012172
1460;0.0521012172
1461;0.0521012172
1462;0.0521012172
1463;0.0521012172
1464;0.0521012172
1465;0.0521012172
1466;0.0521012172
1467;0.0521012172
1468;0.0521012172
1469;0.0521013625
1470;0.0521013625
1471;0.0521013625
1472;0.0521013625
1473;0.0521013625
1474;0.0521013737
1475;0.0521013737
1476;0.0521013737
1477;0.0521013737
1478;0.0521013737
1479;0.0521014370
1480;0.0521014966
1481;0.0521014966
1482;0.0521044098
1483;0.0521044098
1484;0.0521056317
1485;0.0521056317
1486;0.0521056317
1487;0.0521056578
1488;0.0521069393
1489;0.0521069393
